"","product","helpful_count","total_comments","url","review_country","reviewed_at","review_text","review_rating","product_company","profile_name","review_title","review"
"663","Apple iPhone XR (64GB) - Black",0,0,"url 67","India",2019-11-29,"iPhone XR is the current rightly priced phone from Apple. It is a good product . This phone does not have fingerprint unlock security, only face recognition is present.","4 stars","Apple","Ananymous","At present the rightly priced iPhone",4
"664","Apple iPhone XR (64GB) - Black",0,0,"url 67","India",2019-07-28,"Perfect phone for Apple lovers, camera and built quality of this phone is amazing. Its around 6 months when I purchased this phone, everything works like a charm, there are lot of hidden features that I still dont know about this phone.","5 stars","Apple","Amazon Customer","Excellent investment!",5
"665","Apple iPhone XR (64GB) - Black",0,0,"url 67","India",2019-08-21,"Reason for 4 star as the earphone given as part of this purchase are not up to the mark and when I take call using earphone people complaint about sound is not proper and sound come good when I remove the earphone while talking on phone.","4 stars","Apple","Abhishek K.","Good phone but bad earphone quality.",4
"666","Apple iPhone XR (64GB) - Black",0,0,"url 67","India",2019-10-15,"I had bad experience from Amazon within 2 days my phone having charging issue and I didn't get any response from Amazon.","1 star","Apple","SUMIT RAJPUT","Don't bye iPhone from Amazon",1
"667","Apple iPhone XR (64GB) - Black",0,0,"url 67","India",2020-01-25,"I have upgraded from iPhone 7. Face recognition excellent, Camera Good with portrait photography. Battery life... Very good. Bit heavier, but comfortable!","5 stars","Apple","John Christopher","iPhone XR",5
"668","Apple iPhone XR (64GB) - Black",0,0,"url 67","India",2020-03-20,"Amazon did the delivery a little bit late. But the phone is awsome.","5 stars","Apple","PRAVEEN","Apple as Apple.",5
"669","Apple iPhone XR (64GB) - Black",0,0,"url 67","India",2019-12-14,"Very nice phone, very fluid interface, face recognition is really very good but I think Apple should bring back the fingerprint scanner and that Apple specific home button.","5 stars","Apple","Praveen Kumar Mishra","Amazing, worth buying.",5
"670","Apple iPhone XR (64GB) - Black",0,0,"url 67","India",2019-10-15,"I got this during festival sale at Rs 45000 and I am really enjoying this phone. Performance, camera, sound, display everything is top standard and no smartphone can match this at this price. Love this ","5 stars","Apple","Rohit kurmi","iPhone only name is enough",5
"671","Apple iPhone XR (64GB) - Black",0,0,"url 68","India",2019-10-15,"Phone is not working properly and they are not replacing my product and the product was in replacement warranty.  Please do not buy from Amazon because if there will be any problem under 10 days they will not replace the phone. They will just give the customer care no.","1 star","Apple","Mohit Bansiwal","Speakers And Hang",1
"672","Apple iPhone XR (64GB) - Black",0,0,"url 68","India",2019-11-25,"Lot of software issues in it. Specially your contact names will not displayed on screen when you receive the call from one of your stored contact person. Raised the issue multiple times but very poor performance from Apple. Don't buy this model.","1 star","Apple","Amazon Customer","Don't buy this phone, invest in other phones",1
"673","Apple iPhone XR (64GB) - Black",0,0,"url 68","India",2019-08-19,"People spoke have criticised about the iPhone XR's screen, compared to xs I found this screen is more colour accurate,","5 stars","Apple","Amazon Customer","Beautiful (Product)red",5
"674","Apple iPhone XR (64GB) - Black",0,0,"url 68","India",2020-03-11,"My new XR PHONE  is GETTING HUNG frequently When I shuffle around the apps. I dont have much apps active though I moved apps from my iCloud. Even few apps get struck and couldnot do any actions. I havent seen in my 6S though the issue.","1 star","Apple","Srikanth Sankaran","Not really at its best",1
"675","Apple iPhone XR (64GB) - Black",0,0,"url 68","India",2019-11-08,"Using it since 15 days and till now could not find anything disappointing with this phone. Battery running for about 2 days!, Camera is single lens but clicks very good, Speed and screen all is perfect. Upgraded myself from Iphone 6s.","5 stars","Apple","Pranshu","Great phone to buy",5
"676","Apple iPhone XR (64GB) - Black",0,0,"url 68","India",2020-01-07,"Awesome experience with IPhone XR red Color","5 stars","Apple","Deepak Pv","Amazing n awesome",5
"677","Apple iPhone XR (64GB) - Black",1,0,"url 68","India",2020-01-18,"There are some problems with the iPhone xr I bought 15 days ago.","1 star","Apple","Srishti raj","iPhone xr",1
"678","Apple iPhone XR (64GB) - Black",0,0,"url 68","India",2019-12-04,"Most affordable iphone really proves when it comes to photography, performance and off-course Battery backup. Having been with it for almost 2 months it has clicked most of the boxes urban smartphone should offer.","5 stars","Apple","Sunny S.","XR justifies its existence",5
"679","Apple iPhone XR (64GB) - Black",0,0,"url 68","India",2019-08-31,"Only complaint that face reader is not as great as fingerprint reader in older version of iphone.","5 stars","Apple","Gaurav J.","Only complaint that face reader is not as great as fingerprint reader in older version of iphone.",5
"680","Apple iPhone XR (64GB) - Black",0,0,"url 68","India",2019-10-29,"iPhone XR simple superb.","5 stars","Apple","Bvv Suresh","Delivered before promised date",5
"681","Apple iPhone XR (64GB) - Black",0,0,"url 69","India",2020-03-04,"Awesome phone, good battery life, awesome camera... 4k recording and i have started vlogging channel in YouTube with xr only,,, shooting, editing and uploading all in one.. awesome performance.","5 stars","Apple","Vatsal Pandya","Just amazing!!",5
"682","Apple iPhone XR (64GB) - Black",0,0,"url 69","India",2019-11-01,"What I really admire about this piece is 2 things:","4 stars","Apple","Ashish G.","Good experience",4
"683","Apple iPhone XR (64GB) - Black",0,0,"url 69","India",2019-10-03,"The product I received is value for money. Battery life is pretty much cool. Loved the system performance. Worth buying.","5 stars","Apple","Amitansu","Iphone 😘",5
"684","Apple iPhone XR (64GB) - Black",1,0,"url 69","India",2020-04-10,"I ordered the phone on August 8 2019 and it was delivered to me on August 14 2019 and its been 7 months and now my phone is fully dead and is not working at all.","1 star","Apple","Rafeeque Kaniyattil","I phone",1
"685","Apple iPhone XR (64GB) - Black",0,0,"url 69","India",2019-10-02,"I have only used the phone for couple of days now, but it looks really good. Amazon did a good job in timely delivery. Probably the phone is very good so far, and I am in no position to give a proper feedback unless have used it for a while.","5 stars","Apple","Amazon Customer","So far the best thing Amazon delivered",5
"686","Apple iPhone XR (64GB) - Black",0,0,"url 69","India",2019-11-05,"Best if u dont want to see annoying ads in ur feed","5 stars","Apple","Shiv","Simple usage",5
"687","Apple iPhone XR (64GB) - Black",0,0,"url 69","India",2019-10-27,"Great product, a good upgrade from iPhone 6s, large screen, fast, water resistant, great camera, and looks good too","5 stars","Apple","Amazon Customer","Good buy",5
"688","Apple iPhone XR (64GB) - Black",1,0,"url 69","India",2019-11-18,"Original Product , still remember while opening the packet please make a short video of what you received.","5 stars","Apple","Paras grover","Original Product ☺️",5
"689","Apple iPhone XR (64GB) - Black",0,0,"url 69","India",2019-10-15,"Superb phone. Wish they could match the battery life with what other manufacturers are offering at one third the price","4 stars","Apple","Sb","Good phone, battery could have been better",4
"690","Apple iPhone XR (64GB) - Black",0,0,"url 69","India",2019-10-11,"Apple may release the dual sim slots for India. It may increase the sale and customer also i think.","3 stars","Apple","G Ramaesh Babu","nice one",3
"691","Apple iPhone XR (64GB) - Black",1,0,"url 70","India",2019-10-01,"Defective piece","1 star","Apple","Ankit Shah","Defective piece, poor mobile Network.",1
"692","Apple iPhone XR (64GB) - Black",0,0,"url 70","India",2019-10-29,"This is awesome product as usual. Didnt regret but buy this. Must go for it. Only thing, this is a bit bigger phone for single hand user.","5 stars","Apple","Gurvinder Singh","Awesome",5
"693","Apple iPhone XR (64GB) - Black",0,0,"url 70","India",2019-08-23,"Great phone with good fingerprint reader, camera quality and long lasting battery life !","5 stars","Apple","Amazon Customer","Apple XR (64 GB) mobile phone",5
"694","Apple iPhone XR (64GB) - Black",1,0,"url 70","India",2020-02-26,"As always grt","5 stars","Apple","atul","Nice",5
"695","Apple iPhone XR (64GB) - Black",0,0,"url 70","India",2019-10-27,"Nice product, looks good","4 stars","Apple","Vishal","good product",4
"696","Apple iPhone XR (64GB) - Black",2,0,"url 70","India",2019-06-09,"Awesome mobile..","5 stars","Apple","G. Ajaz Ahmed","Nice",5
"697","Apple iPhone XR (64GB) - Black",1,0,"url 70","India",2019-10-10,"Very bad experience with the iPhone XR","1 star","Apple","Kaihr","Not turning on",1
"698","Apple iPhone XR (64GB) - Black",0,0,"url 70","India",2019-10-06,"Battery life is good but the problem is with the phone heating very quickly. Even redmi's who are known for getting heated quickly, get less heated as compared to iPhone Xr. I steal one star for it.","4 stars","Apple","Kanak","Phone gets heated quickly.",4
"699","Apple iPhone XR (64GB) - Black",0,0,"url 70","India",2020-03-01,"iPhone XR is really one of the best Apple Products Ive ever used! Ive had used iPhones in the past but nothing matches XRs feel and optimisation. Not only does it look good, but also performs superbly well. Much recommended.","5 stars","Apple","Pratik Banerjee","An Apple a day, keeps negative vibes away.",5
"700","Apple iPhone XR (64GB) - Black",0,0,"url 70","India",2019-08-20,"The features of the phone are very good. Camera and the operating system.","4 stars","Apple","Amazon Customer","Good performance phone with a not so good battery life.",4
"701","Apple iPhone XR (64GB) - Black",0,0,"url 71","India",2019-09-05,"Anyone here to compare this with android. Please keep in my, comparison happens between apple to apple and not apple with oranges.","5 stars","Apple","Rahul","Dont compare with android",5
"702","Apple iPhone XR (64GB) - Black",0,0,"url 71","India",2019-10-17,"1. I have purchased iPhone XR 64 GB .All are features seems good as per expectation but I got newt work issue in this phone .","3 stars","Apple","vishal","eSim network issue major ISSUE",3
"703","Apple iPhone XR (64GB) - Black",0,0,"url 71","India",2019-10-09,"Hanging issue, network dropping issue needed restart to get network again. Face detection is also very disappointed, please never waste your money with this product.","1 star","Apple","dalvendra k.","Waste of money.",1
"704","Apple iPhone XR (64GB) - Black",1,0,"url 71","India",2019-03-27,"Nice phone in all respect.","5 stars","Apple","LAXMAN KALUBARME","Nice phone",5
"705","Apple iPhone XR (64GB) - Black",0,0,"url 71","India",2020-03-05,"Just go for it, try buying the 128GB or 256GB model if you are planning to record your game clips ... because 30mins of screen recording costs 4GB memory ....","5 stars","Apple","Akash Barman","Best for PUBG",5
"706","Apple iPhone XR (64GB) - Black",1,0,"url 71","India",2019-11-26,"Best phone for the best price. Purchased at prime sale for 40k. Best iPhone ever for this budget.","5 stars","Apple","Shirun Kumar","Superb performance",5
"707","Apple iPhone XR (64GB) - Black",0,0,"url 71","India",2019-11-22,"Worth the money, performance is good even with 3gb memory.  Apps are pretty fast.","5 stars","Apple","Pradeep Gattupalli","I enjoy using the phone",5
"708","Apple iPhone XR (64GB) - Black",0,0,"url 71","India",2020-01-06,"Its a good phone obviously, It doesnt have any defects, delivery was smooth and non-problematic, phone works great, best camera ever, overall, Im happy with my purchase","5 stars","Apple","Dibyoshree S.","Pretty good",5
"709","Apple iPhone XR (64GB) - Black",2,0,"url 71","India",2019-10-06,"The Iphone has been stuck on set up page after i tried restoring it.","1 star","Apple","Preeti Sanghvi","Defective",1
